PC1,PC2,PC3,PC4,PC5,Failure Type
-0.5221467580299377,-0.39417958832153527,-0.03412727637374946,-0.023300807606155344,0.3212880790215976,1
0.20611979571481231,-0.6375622059153472,0.022077082235653855,-0.05793340576588826,0.3089459782004791,1
-0.9067687409708125,-0.1642569339284305,-0.0585170411434488,0.04416374186716507,0.26439384501158436,1
0.20523558007081733,-0.6328636886188649,0.09852548555482998,-0.05418195044235018,0.20744468574685504,1
-0.5231830140402904,-0.3886979003125609,0.06381867127910978,-0.007971738633219694,0.20869976898433895,1
0.19810620772182153,-0.6167724103412139,0.4106439539282166,-0.1364104796443768,-0.40378174054259197,1
-0.5230358828806385,-0.3896165885332512,0.06756620834079752,0.010307623732054107,0.23308413901872538,1
-0.9064979947763435,-0.16499291717522552,-0.03300108888308262,0.09191763809384994,0.30879587974283706,1
0.20732236951324234,-0.6238292275616943,0.14614666565497936,-0.019455585801485143,0.2289687135537502,1
-0.5208887812205585,-0.39117351143568113,0.030173140373404683,0.06481085566396451,0.39559311826513677,1
-0.9108122140122832,-0.16660671379081038,0.09388430810265391,0.09990064425349264,0.11396291035366585,1
-0.5274348116455723,-0.38702924875518174,0.2515718740676418,0.025874843476041506,-0.033739647617333196,1
-0.5287964334716859,-0.37974659092966206,0.3444221431787917,0.0012683538623662997,-0.20613243663939607,1
-0.5241668932505326,-0.38277340242232555,0.20896803812942655,0.04917347433812573,0.0974574802091574,1
-0.5236694406846092,-0.3848910216031195,0.1880039803099588,0.06407594698320311,0.15191966309681793,1
-0.5240962458153909,-0.3824060498871517,0.22313920694977618,0.05957562090726838,0.09457844363820117,1
0.20046675065845088,-0.6204781017249437,0.4012320133154411,-0.014326577272995732,-0.1697772644322594,1
-0.5214515790513594,-0.39476010609114287,0.08214755712971755,0.12689929448109094,0.4072245836348959,1
-0.5217067865277796,-0.3931909081151352,0.10644836612513253,0.12620834158895855,0.3714879305239851,1
0.20201590521136292,-0.6274819872954183,0.33092508161437006,0.03632523500331812,0.014715820465591167,1
-0.5294174735458805,-0.3663124376135677,0.5058382128203953,0.010449256081858746,-0.4018011537019973,1
0.19994851895001442,-0.6086927561978468,0.5264624306391581,-0.015874161545051436,-0.33141805304697747,1
-0.5225461498255448,-0.37246827376954805,0.29445590978407865,0.09249519065687418,0.0840116957790516,1
-0.520853563750009,-0.3805545560006026,0.200833860492606,0.1325449608636584,0.2832814324862355,1
0.1998920397453786,-0.6197447134655769,0.4674494373632929,0.034392832469521836,-0.1784692386554131,1
-0.9120156253043845,-0.17193220235178985,0.17713518783223114,0.2151839658657596,0.1739537260244306,1
-0.5275206752304793,-0.3868926985457291,0.35715552871783607,0.1300367234933053,-0.006516087303745199,1
-0.5219236298564369,-0.3824826433032019,0.2645337570476858,0.17877907796748932,0.2525217670003119,1
-0.5214645129752347,-0.3848085239545912,0.24316606873887525,0.19422596413884635,0.30786688390503236,1
-0.5231677892903831,-0.36753715065201237,0.41144298624946574,0.13978503593120917,-0.003060230514281004,1
-0.5256059067809484,-0.37476731126638496,0.4319110933503185,0.14701729826911475,-0.052112179615357246,1
-0.5244518603511136,-0.39953347415652934,0.2367559870753092,0.2284690284298616,0.32849416764626593,1
-0.5247657558375043,-0.39718238733805267,0.267968302941767,0.22489106140046655,0.2788868736941301,1
-0.5197034115370831,-0.4003345326074018,-0.3515124378683942,-0.3445348751668113,0.19774613167748278,1
-0.5213456927035243,-0.3927790783492065,-0.24932143113434552,-0.3712312657747324,0.006958918400621572,1
-0.9084464531623702,-0.1790431061869231,-0.3721987710411187,-0.27682448475902394,0.10893555077169553,1
-0.519644940767862,-0.3920133470951422,-0.2728892772209018,-0.3409979131405755,0.11007872408339403,1
-0.5204285203418517,-0.38822502153228267,-0.21933666562990584,-0.3513881774166666,0.0161255668347694,1
-0.5184440799490491,-0.37814403264748564,-0.19468133034220597,-0.3587942677981706,0.0006370491123822153,1
-0.5192635063474933,-0.3928994027046817,-0.2687991645903351,-0.31939108201870453,0.13998538023247392,1
0.20492888934389575,-0.6030914743101935,0.08754250935511465,-0.46451672588782095,-0.4493261508663815,1
-0.9049524558566189,-0.15763143316702877,-0.2748299548295303,-0.2619931393290005,0.05860135461366617,1
-0.5199125143469527,-0.3707436708501559,-0.07251117509922617,-0.35496080150903236,-0.16649463402610293,1
0.20964233058440496,-0.6266932317640181,-0.17376583074930463,-0.3358468533026569,0.13508828443086202,1
0.20643618829091015,-0.6301884836818238,-0.10502499343427779,-0.34151785902877985,-0.0037852359063817453,1
-0.5240898358794881,-0.36889809223378356,0.07071955657231355,-0.3678677181533522,-0.42216071969868196,1
-0.5246310917978716,-0.365590824574195,0.11452780005106777,-0.37562366790891777,-0.4968365186754481,1
0.20339936990915908,-0.614694442143713,0.10070091930074598,-0.3859922808996304,-0.36934673463440537,1
-0.5169892195792387,-0.3756998366904506,-0.14441780720322267,-0.2770095714074469,0.08379072221570266,1
-0.5215092106147646,-0.37253866165770594,0.0025776567246433846,-0.31356316240555365,-0.21742941193062987,1
0.2110513167673217,-0.6325121714686358,-0.2043335499819649,-0.26065955633495336,0.3039200040606008,1
0.20757247076993612,-0.615282396962037,0.015216574517192716,-0.3247808785753263,-0.1144965330981837,1
0.203717864532034,-0.6151003823346586,0.12638193810236098,-0.3455794623264433,-0.33800840027451007,1
-0.5229368758071529,-0.38514965449185357,-0.019131527512323165,-0.2572778883487867,-0.12516325997724403,1
-0.5222132993199629,-0.3957629723916799,-0.1022324077725692,-0.2180681521018749,0.04116669749539803,1
-0.5253672992168243,-0.368467055570839,0.1790312400405033,-0.31039200694049773,-0.4975016331620546,1
-0.522698000652093,-0.39238707548123614,-0.04592107712256599,-0.21447090199854657,-0.03299116115080947,1
0.20491217922647864,-0.6406290698752959,-0.0482385468813199,-0.22861426539602436,0.07163898753196263,1
-0.5229282137518485,-0.4024960841958651,-0.0987675527285683,-0.17408440350038967,0.09495497771407857,1
-0.5252876398055302,-0.3907276298029171,0.05134180472751748,-0.21800495465250247,-0.19145763717002368,1
-0.5221397604601833,-0.40531821167399873,-0.12553096980862755,-0.14991487753133304,0.17358103175372502,1
0.20535838740822354,-0.6417879609876064,-0.04427793758701948,-0.19633776910393208,0.12074855856391847,1
-0.9111878348023633,-0.15764362056655412,0.020456844312330635,-0.14488371203939515,-0.21057574493714176,1
-0.5239347634138155,-0.3886821653970364,0.05974305170666516,-0.17898272797572973,-0.12014533892793267,1
-0.5293365765452982,-0.38065756996551103,0.2634918298131175,-0.23564415289282042,-0.5345652002660477,1
-0.9132990217720314,-0.18583534940374385,-0.09631615637130275,-0.05748528368979172,0.03736214153121209,1
0.2030677469552643,-0.6424732018428485,0.05056334302012955,-0.16096647688355142,0.030814690391363253,1
0.20219795403201368,-0.6490905546436687,0.0337244387518264,-0.14101360060567558,0.07424122317291265,1
-0.5273052451257569,-0.39105783873325695,0.17109984763349517,-0.15386913780199496,-0.26769918576528146,1
-0.5236333455564668,-0.4087495464588023,-0.04094211875300158,-0.07311667471739744,0.16752683655246708,1
-0.5237448715575154,-0.3885759452112175,0.10857249171260053,-0.12335756514514983,-0.09673288931366941,1
-0.5261519304693236,-0.3957383608812812,0.12867683695118215,-0.11622504634895782,-0.1451036253398147,1
0.19909862499247832,-0.6333976701861692,0.252296716361728,-0.17447946549099563,-0.2915048458088076,1
-0.5264271997696819,-0.41359464628066206,0.02603532763496752,-0.05518937173896746,0.07023205977829655,1
-0.5214316926346365,-0.39877864279383934,0.004665362847922516,-0.05333505259926895,0.16741189900326975,1
-0.522601626237942,-0.39234300843644043,0.08661643566762667,-0.07428094915107941,0.016719574755471256,1
-0.5176658946550186,-0.39725091945782615,-0.06985995425478914,-0.01874357037672865,0.36227607118278304,1
-0.5221265367112915,-0.3938481131461079,0.07720776762365944,-0.055866928381847175,0.060806266881034965,1
-0.5249522177050319,-0.3797250412777068,0.2558414039507686,-0.10968627800132763,-0.28246042599093035,1
-0.5247600942116606,-0.3921161063980708,0.16895628690537945,-0.06871601034577231,-0.10570556990910898,1
-0.5188979730556091,-0.4115223334246422,-0.11514513018937084,0.032294616613010946,0.48474142435777645,1
-0.5219254919355796,-0.40500863203334714,0.018812316061829204,-0.001994062262108841,0.21878909363908433,1
-0.5231295569283817,-0.39030667230581817,0.15621793331302025,-0.045673040704582626,-0.030596463560919163,1
-0.5255282589540583,-0.3979992922639959,0.17247286178349608,-0.03671364058046685,-0.0711993753849316,1
-0.5261842875301914,-0.4137755721239831,0.08701981143106263,0.006820161726167961,0.09078030373976759,1
-0.5294676146202564,-0.39699865683204105,0.29599529988591344,-0.057873557940548014,-0.3130301013457588,1
0.1992411673912996,-0.6642646091000409,0.10467942723137524,-0.003470534585689482,0.15658387368976812,1
0.20014594240442107,-0.6680670827871549,0.06361180508326791,0.021738336328317107,0.2574102175927345,1
-0.5239718635963999,-0.42371269370779746,-0.011976824712251366,0.07873787392297303,0.35149666913112376,1
0.19788765147697995,-0.6373882540332532,0.349341444947567,-0.06405635884371247,-0.2592196488826531,1
-0.9140556952246083,-0.19330183539401563,0.014037703840090399,0.1324306816091224,0.18303163671837952,1
-0.521501926679971,-0.4216214260253973,-0.02822726019795818,0.12065232791594523,0.4540573680007117,1
-0.9116750985721107,-0.1850853613208961,0.02710796111503677,0.1476954498441725,0.22240679140906067,1
-0.5204318974876416,-0.4186977774997749,-0.020236150927615437,0.140967374936325,0.49447491125646215,1
-0.5243588654862427,-0.3992676184478634,0.22403060736813052,0.06462737667900943,0.020439127652675526,1
-0.5267284067366961,-0.40660995241784315,0.24190503350242454,0.07252413842192064,-0.02348883725293288,1
0.1943809229304888,-0.6476243863357892,0.42505914415568047,-0.00022097445595305534,-0.3094112375552256,1
-0.9155277515223139,-0.20504198424853642,0.025137800292548085,0.2148700131346024,0.27339539756370446,1
0.19859404403670078,-0.6690884960988427,0.18678746695906945,0.11317133578682768,0.21646396735151657,1
-0.5297119598222659,-0.4198360269377685,0.26396515918945673,0.1248981604242294,-0.017493337912767526,1
-0.9194690611457896,-0.19386446831984955,0.23423469747443415,0.18462248286022787,-0.09146843933332821,1
-0.5297459949652124,-0.4273019771036979,0.23429068248931628,0.16503753190879838,0.07427957687334863,1
0.1955742880771526,-0.6896504954820932,0.15936092452126915,0.1819243483822755,0.3027786548505401,1
-0.5307503951162464,-0.43352806812119343,0.22862381492548167,0.18907820347278165,0.10819339787413101,1
-0.5300145617566607,-0.4368146535876187,0.19331477453581303,0.20892373698135902,0.19124093572113465,1
0.19332036188410584,-0.6816490720055384,0.28720575621179056,0.16399597634544077,0.09515048624428207,1
0.1930088853903612,-0.6790926922168112,0.3220276415597829,0.16265082006428433,0.044672941893388274,1
-0.5359698202597631,-0.4177365887679203,0.4997749103241427,0.13572174339426435,-0.3779644804328259,1
-0.5327072283700118,-0.4342083671675263,0.30697876023571813,0.21064765198054453,0.019066444440798913,1
0.1928782075893366,-0.6897071148521813,0.2797034499122355,0.22585049589972822,0.19614474153860834,1
-0.9212126514164026,-0.21606080249319404,0.2037154621552989,0.3265193504748015,0.14264830620998098,1
0.19337806338421404,-0.681275528382988,0.34860392035487087,0.23012955439153093,0.11900108360889478,1
-0.5311231223992914,-0.44182502911154076,0.2572585012259293,0.29587336135685793,0.23257654071847844,1
-0.5309186467332379,-0.4393928947591996,-0.21234994224144593,-0.3488686889265768,-0.21932553994863713,1
0.19834942897280994,-0.6831577438230525,-0.26732129841542807,-0.3520105282740201,0.011356372951982885,1
0.20065806136076658,-0.6749304691415603,-0.26171063119305527,-0.34888537982244694,0.04023632623340201,1
-0.5275136391991562,-0.4057251402453583,-0.04426759482558518,-0.39219172447576617,-0.45233308873024136,1
-0.9192340968013334,-0.2038483930211057,-0.20509833736998595,-0.27724955205538027,-0.2949790604511726,1
-0.9156834660058846,-0.20995803487587716,-0.32409718691027434,-0.22001323464764966,-0.016839679710944633,1
-0.5228781169818744,-0.44737468121309526,-0.41742431915294587,-0.20407146062720355,0.3592787236331457,1
0.19629516063933294,-0.6729154013266259,-0.08629755884145912,-0.33064302619547,-0.20949491189810007,1
-0.529008161521278,-0.45574580389298286,-0.3010324375780467,-0.2121936992665595,0.11713691169553025,1
0.192117826858215,-0.6908676891685961,-0.07841153963003544,-0.28966370510815276,-0.2162987437174419,1
-0.5270693112203184,-0.4652270857512047,-0.396394854918006,-0.14863001732508568,0.3580362786288852,1
-0.5293211022293212,-0.4544391340599013,-0.25585920359833597,-0.18878856149239143,0.09079107307246159,1
-0.5318568442705148,-0.44115444337574,-0.09068231555393852,-0.23856770214850898,-0.22577600590747826,1
-0.5273628905176676,-0.45100975384117303,-0.2604656087746473,-0.16782068507825976,0.1470411296679306,1
-0.5252164884195222,-0.4505304029902728,-0.3038034461872299,-0.14744838359203916,0.2553722232246757,1
-0.5262364560801231,-0.44439088159854356,-0.22787190629930804,-0.16676939147120068,0.11658791288635684,1
-0.9221118201803793,-0.19413615750361168,0.04356273105874209,-0.21014950764131635,-0.5571998946703665,1
0.1971824317585048,-0.7013002596997209,-0.21996961101861967,-0.1587994120484139,0.21210311206658927,1
-0.5295730346310554,-0.4479645655565457,-0.13956329096639103,-0.1520273578385269,-0.01664594214141324,1
-0.5311000996614135,-0.4317858683112214,0.01654623944122202,-0.2020417796563478,-0.3032816630375818,1
-0.5286822212179463,-0.4437682344972116,-0.12304329036971212,-0.14580513380584081,-0.01234484166639932,1
-0.5250277403325356,-0.45772590757245823,-0.30330121352525397,-0.07570940515541182,0.35680673204669855,1
-0.5249474734080546,-0.43882289002695296,-0.16758594283643158,-0.12085761940711091,0.12011054152751899,1
-0.5254018380575032,-0.41641187129721013,0.006364349457460228,-0.1800876259960646,-0.19295270488917252,1
0.19956995917165232,-0.6731244422821308,-0.04876106082762993,-0.1742147274186857,0.00796201540607372,1
-0.524634046999928,-0.43881104526935893,-0.15513207190220302,-0.09935660356490379,0.1395501128370818,1
-0.5276715591362833,-0.4236979200876957,0.035915611106063006,-0.1574038076814071,-0.228444478522051,1
-0.9147771204341337,-0.21875232478651618,-0.2491628939825456,-0.00907769445793781,0.2068131350170646,1
-0.9186907290325168,-0.19935982007029385,0.0012995689763229956,-0.07648490418853238,-0.26047745388223276,1
-0.5232615048151403,-0.4265470077971483,-0.06185741958633628,-0.07268505367509277,0.0828855716559197,1
-0.911903074717999,-0.20206838111697561,-0.16677608076563244,0.010318187337597262,0.1682146090187598,1
0.20261353330107912,-0.6577537603491268,0.04884892944873531,-0.11412646552912196,0.01537258616394721,1
-0.5217310937750369,-0.40325476418850864,0.08793878995745996,-0.09564123256569178,-0.1218917553535232,1
-0.520467105808831,-0.42024430189567746,-0.058948588007041836,-0.034667885676576374,0.17429956810998942,1
-0.5230260632570505,-0.40732809009521276,0.10432601382006201,-0.08329815634077173,-0.1383811177466264,1
-0.5240893544543109,-0.42091399120300554,0.04470265374975446,-0.04886254971492547,-0.027910798910059265,1
0.20000714802202146,-0.6556723609911117,0.1574063038587955,-0.10692019337760672,-0.14032905473408755,1
-0.5230909987379361,-0.4179359559552349,0.050435260725492426,-0.03486285342781281,0.004334921245222945,1
-0.5252658140685353,-0.40611383120352784,0.19599509130599646,-0.07819663599836464,-0.2732020754868125,1
0.2061574656998394,-0.6662579778562673,-0.05816480736101065,-0.012280613322537744,0.3546894737041262,1
-0.5206761388362692,-0.39807463846252195,0.1482573022166076,-0.05158753272917596,-0.11609559950636597,1
-0.5224599577626139,-0.4084334579261898,0.13707860515116344,-0.02217070243781831,-0.08303836540820247,1
-0.5207646558601812,-0.41641410143063873,0.04410684592721592,0.017533306135476247,0.11491193231790053,1
-0.5206850593806627,-0.4054918522287473,0.1272477813563594,-0.005991830805762946,-0.028853235350695255,1
-0.5204034334941816,-0.39824996731839274,0.17405514667896826,-0.01827346473127488,-0.09766833626257224,1
-0.9089669696296913,-0.19704100469809754,-0.1124870797165925,0.1339256236431957,0.3287594962435745,1
-0.5186579384955119,-0.4150030158074899,0.033459007230004945,0.06066133302680758,0.21525025158943212,1
0.20096680822603463,-0.6566007024203566,0.20939936322707053,-0.009494211397137176,-0.05598449545251624,1
-0.522336095011396,-0.41565831100660144,0.1391081432128407,0.0493974831586116,0.01542162095870453,1
-0.5222059758873074,-0.41627748112771346,0.13817722835659862,0.057706652786804494,0.030023698839189095,1
-0.5253143366123387,-0.4116181258494981,0.25582553210627224,0.027312431751089085,-0.20096846725217526,1
-0.5217710674975496,-0.41792008638105954,0.12889811760671732,0.07641823379991218,0.07391859411163648,1
0.20181815021404914,-0.6717253199002988,0.10817117626190564,0.07025676813372496,0.20640475264012753,1
-0.5210178309754283,-0.43175471436253177,0.024374830720021,0.13348963934077834,0.30462385930835245,1
-0.9182472313760953,-0.173598353264037,0.34487800299070137,0.06932156909643931,-0.45491409846502295,1
-0.5191420245539511,-0.4224330946377317,0.05844867460915937,0.1429185170996225,0.3024168637424113,1
-0.5220858995909969,-0.4071344248548957,0.2482717750847312,0.08463379567860697,-0.06326540567440098,1
-0.5235720171654128,-0.40790942526494084,0.2913195311821293,0.08139502930571464,-0.14811487671438323,1
-0.5203471178758097,-0.4340085593144172,0.029894042214221206,0.18131857780569954,0.37621695894427454,1
-0.5219275517270506,-0.4375896597045345,0.05048106198712643,0.18513516055385526,0.338787918009713,1
-0.5235409683417218,-0.41797062445553657,0.23820147005277337,0.12516987469045088,-0.013451847831427888,1
0.19938493251206413,-0.6592732832567133,0.3132860481609996,0.08314825613097458,-0.06264655311272782,1
-0.5239781814627129,-0.4157826575203004,0.2787626066486102,0.13051714990101382,-0.06247406175706072,1
-0.5225119203048552,-0.41104075448584537,0.2826965695423107,0.13365177891205587,-0.04852581669090367,1
-0.5229593556887047,-0.43116862211554474,0.1561436483559998,0.19072515383703015,0.19802855780881878,1
-0.5232660784483283,-0.4370990375800779,0.13251558088320614,0.20981939056831306,0.24591989290551608,1
-0.525335356144021,-0.42701608483929254,0.2633679030859062,0.17280321460794695,-0.0020669669411796376,1
-0.524066128044754,-0.43250461032460974,0.1987908654388959,0.20231086446999852,0.13922104965017718,1
0.1944276939524151,-0.6733223668359899,0.38415653126763716,0.1289497338615037,-0.15060927985376132,1
-0.5267659001330312,-0.438579263062641,0.24131210780730705,0.21343573581116265,0.06531117031785644,1
0.19224700626398084,-0.6933815075311263,0.31341515975035183,0.1821162768424751,-0.007954422061419941,1
-0.5288618209991709,-0.4665387635630576,0.11627102003773881,0.28830908214145823,0.304236154559997,1
-0.5305184392101161,-0.4389349386602912,0.3577616962240091,0.2065245726466598,-0.14327589272519567,1
0.1954969123800917,-0.7089593528541389,0.13916285081854396,0.26882528137697764,0.38371779663453576,1
-0.5336089175248582,-0.434398701828129,0.4812719297425685,0.18550792943212896,-0.36687993651391365,1
-0.5276035936164052,-0.45206939973662524,0.21777597085328215,0.28896011230170754,0.1927592816730564,1
0.19614302650140536,-0.7004175170710164,0.20793453549307295,0.27653111985586093,0.31296276301924564,1
0.19040392835194775,-0.6915388133963336,0.4287782810355162,0.21849596034909802,-0.12899802595850854,1
-0.5319262674612153,-0.45010461047187206,0.365693265998034,0.27504544019074706,-0.07212799073355994,1
-0.527527421916077,-0.4516278492673609,0.24666831066730088,0.3169085015819387,0.19864957149486234,1
-0.5245861763827202,-0.4316810617687452,-0.17046388705865317,-0.35552380502528547,-0.327733511630938,1
0.1992267512872289,-0.6929549380169157,-0.2798448008704721,-0.3304873142152847,-0.01824372503226035,1
-0.5251829572523063,-0.43969166153620837,-0.1991935983651385,-0.3237553075740988,-0.247904718197174,1
-0.5219030953237267,-0.4557767681566193,-0.38980467368279437,-0.25006450059045865,0.14467847351139929,1
-0.5241179870884978,-0.4445157041825524,-0.24701542929354126,-0.2916686398029431,-0.12718724950106206,1
-0.5235857850394754,-0.4467071002728791,-0.2694096245421457,-0.27637220413476166,-0.06989439179812318,1
-0.5176085342418298,-0.45546948882090843,-0.4799908204424386,-0.2034727421723248,0.38322858322565934,1
-0.5281867308305541,-0.446060448239052,-0.1364663102267913,-0.30112546666626366,-0.3277700110644207,1
-0.5228367557439919,-0.44130492648373826,-0.2340950944119371,-0.26914081906997134,-0.0903958009236498,1
0.20265228427805348,-0.6807223078031498,-0.23516722469728174,-0.28051928402887083,0.05231661178985525,1
-0.5246421425151104,-0.4318244315886929,-0.10003121894747491,-0.28524855469187865,-0.30679515156437276,1
0.19645465613717128,-0.669940224363886,0.015819064597770383,-0.3409255182660799,-0.4369444180999166,1
0.19602220965987904,-0.6872786294354295,-0.08400454535676777,-0.28826470118796976,-0.2398703659632363,1
-0.5210355493846,-0.44945309698287533,-0.29554192038712623,-0.18720687334710773,0.13366433464929467,1
-0.524777148750099,-0.4505458318498016,-0.19837580875680738,-0.20614317596853998,-0.06817380188868724,1
-0.9179880919605928,-0.2305608316891556,-0.3035001406160857,-0.12046441291720669,0.008949274151279774,1
-0.9247400608349087,-0.21638734943065147,-0.010012157875292749,-0.18880704640797014,-0.552407432176488,1
-0.5265264973812207,-0.45271010943099743,-0.1333889837352012,-0.17270282817207705,-0.11785763220786188,1
-0.920295591881632,-0.23020323708902632,-0.20639749848885408,-0.0978705761153868,-0.10468929580059247,1
0.19858934010477014,-0.6921453355999669,-0.12382291618623564,-0.1791496894338621,0.01664543259364598,1
-0.5237660118276722,-0.44675004055078854,-0.13869066327498547,-0.13934357271778325,-0.022732301672507893,1
-0.5239263632552447,-0.4567439734396739,-0.19979093437176076,-0.10794235939894498,0.10250823207667181,1
-0.5274726706351266,-0.4391135000506096,0.022027141273568973,-0.17661540989904168,-0.3268071829975059,1
-0.5233883905755565,-0.46635920741652226,-0.26435142398020495,-0.06720356688376243,0.24462595664164777,1
0.19155021216522738,-0.6874859271821103,0.11864722697648733,-0.2118377635644087,-0.42692632923351054,1
-0.9187298524418321,-0.23727100957206973,-0.24886165155287343,-0.011385718569683404,0.10056663449331138,1
0.1939955546968467,-0.6886213697613307,0.07029132386152304,-0.16712654857669684,-0.27040701093284836,1
-0.5286967765078034,-0.429271690998435,0.1673487953385704,-0.16909352106927072,-0.5237471801544684,1
0.19896090237237185,-0.693053444668827,-0.07653849817095493,-0.10418725343101057,0.0748656820215276,1
-0.5262676401997615,-0.44397953811388496,0.010218664992806437,-0.09674769719175666,-0.17625082447462925,1
0.20017533672578958,-0.6986054832760112,-0.1329103243124764,-0.06580590348109132,0.2189312275485099,1
-0.5210237127089714,-0.43900046446261665,-0.0758762236921916,-0.05707290895814636,0.05726073252759323,1
-0.5211092728081852,-0.42660551106367006,0.028507170281195426,-0.08058813954664902,-0.11621515747725361,1
-0.521526441666426,-0.42428025409703424,0.06229323280067989,-0.08450852744705781,-0.17084557515379006,1
-0.5230446979232877,-0.4156066995937135,0.16882947905628698,-0.11446805845018047,-0.37063407727633085,1
-0.912493506337673,-0.20737348594425004,-0.12983362410212018,0.03663203373070108,0.10174244904685414,1
-0.5183526645342986,-0.43609379102004225,-0.07200572770444785,-0.003265056945242071,0.1513098039262833,1
-0.5184381198085289,-0.43536960585707796,-0.05800614857000658,-0.00039348993597636446,0.13610298629290213,1
-0.5210798686096566,-0.44150457709534646,-0.024623196328084518,0.002289674561527455,0.061296357047764316,1
-0.5183187772962795,-0.4360302974172735,-0.05216416903984672,0.01368610238849359,0.14997817663623708,1
-0.9117713800636306,-0.2074236816643671,-0.11040979757860658,0.08014978562372484,0.1429635374395405,1
0.20546357611127142,-0.679480403960472,-0.051139908888153895,0.012866176555881789,0.28963586976108846,1
0.202070489574815,-0.6511099564956037,0.2461112261123195,-0.08116783852802001,-0.2745057747045817,1
-0.5175495111707025,-0.43608800415959387,-0.03441847681994192,0.05728829620110627,0.19453366693614077,1
-0.5221052092055862,-0.4133176982928912,0.24944118255942271,-0.032957690409550114,-0.35845017722502404,1
